customer_id,operator,plan_type,region,customer_segment,device_type,network_type,internet_plan,payment_method,tenure_months,monthly_bill_bdt,call_minutes_monthly,sms_count_monthly,data_usage_gb_monthly,roaming_enabled,vas_subscribed,auto_renewal,activation_date,last_recharge_date,complaint_type,nps_score,churned
BD0083101,Grameenphone,Prepaid,Khulna,Business,Smartphone (Budget),4G,1GB/day,Auto Debit,28,530.82,231.1,24,1.642,0,1,0,29/07/2023,19/09/2023,No Complaint,1,0
BD0083102,Robi,Prepaid,Khulna,Business,Smartphone (Budget),4G,10GB/day,Mobile Banking (Nagad),7,371.3,608.6,32,1.12,0,0,0,18/08/2023,03/11/2023,Billing Error,9,0
BD0083103,Grameenphone,Postpaid,Chattogram,Student,Smartphone (Budget),3G,5GB/day,Mobile Banking (bKash),11,973.23,802.2,29,2.87,0,0,1,20/08/2022,12/08/2024,Network Issue,10,0
BD0083104,Robi,Prepaid,Dhaka,Urban,Smartphone (Mid),4G,5GB/day,Mobile Banking (bKash),3,346.37,247.1,24,6.427,1,1,1,20/02/2024,06/11/2023,No Complaint,9,1
BD0083105,Robi,Prepaid,Dhaka,Student,Smartphone (Budget),4G,1GB/day,Mobile Banking (bKash),97,169.94,185.8,29,1.116,0,0,0,14/12/2024,08/10/2022,Data Speed,10,0
BD0083106,Grameenphone,Postpaid,Barisal,Urban,Feature Phone,4G,5GB/day,Credit Card,16,789.2,126.4,32,0.346,0,0,1,16/02/2024,11/04/2022,No Complaint,1,0
BD0083107,Robi,Postpaid,Dhaka,Senior,Smartphone (Mid),4G,1GB/day,Credit Card,1,805.33,2.1,23,3.359,0,1,1,07/02/2022,01/02/2023,No Complaint,9,1
BD0083108,Grameenphone,Prepaid,Chattogram,Rural,Smartphone (Budget),3G,2GB/day,Mobile Banking (bKash),11,231.64,80.9,42,0.144,0,1,1,11/12/2023,17/09/2023,Network Issue,10,0
BD0083109,Robi,Prepaid,Sylhet,Business,Smartphone (Budget),4G,Unlimited,Mobile Banking (Nagad),4,50,221.9,34,2.255,0,1,1,07/01/2023,21/02/2024,No Complaint,3,1
BD0083110,Grameenphone,Postpaid,Rajshahi,Student,Smartphone (Budget),4G,50GB/month,Credit Card,11,699.68,208.2,35,6.566,0,0,1,28/12/2023,06/11/2023,No Complaint,5,0
BD0083111,Grameenphone,Postpaid,Dhaka,Business,Smartphone (Budget),5G,2GB/day,Cash,16,499.79,37.6,39,6.028,0,0,1,22/06/2024,03/08/2024,No Complaint,7,0
BD0083112,Banglalink,Prepaid,Khulna,Business,Smartphone (Budget),5G,1GB/day,Auto Debit,4,168.82,21.3,40,18.786,0,0,0,28/03/2023,05/04/2022,No Complaint,8,0
BD0083113,Robi,Prepaid,Dhaka,Business,Smartphone (Budget),4G,No Data,Mobile Banking (Nagad),56,424.24,14.4,23,0,0,0,0,17/07/2023,10/06/2024,No Complaint,4,0
BD0083114,Grameenphone,Postpaid,Rajshahi,Senior,Smartphone (Budget),4G,1GB/day,Credit Card,56,727.42,54.8,25,1.974,1,1,1,10/11/2024,01/06/2022,No Complaint,7,0
BD0083115,Robi,Prepaid,Rajshahi,Urban,Feature Phone,4G,2GB/day,Mobile Banking (Nagad),57,167.99,9.8,36,1.029,0,0,0,24/11/2023,26/12/2022,No Complaint,7,0
BD0083116,Grameenphone,Prepaid,Dhaka,Business,Smartphone (Mid),4G,10GB/day,Mobile Banking (bKash),72,186.04,286.3,39,1.589,0,0,1,25/01/2022,28/10/2023,No Complaint,7,0
BD0083117,Grameenphone,Prepaid,Chattogram,Rural,Smartphone (Budget),3G,1GB/day,Auto Debit,21,196.06,366.6,36,0.901,1,0,0,18/03/2023,29/01/2022,Billing Error,10,0
BD0083118,Banglalink,Prepaid,Dhaka,Student,Smartphone (Premium),4G,30GB/month,Mobile Banking (bKash),120,348.64,43.2,27,5.016,0,0,0,25/03/2022,24/12/2024,No Complaint,1,0
BD0083119,Robi,Postpaid,Dhaka,Student,Smartphone (Budget),3G,50GB/month,Cash,7,671.93,642.5,34,3.88,0,0,1,28/11/2024,13/03/2023,No Complaint,2,0
BD0083120,Grameenphone,Prepaid,Rajshahi,Urban,Smartphone (Mid),4G,1GB/day,Cash,1,351.37,401.1,35,6.238,1,0,0,28/02/2023,05/09/2023,No Complaint,1,0
BD0083121,Teletalk,Prepaid,Barisal,Urban,Smartphone (Mid),4G,2GB/day,Mobile Banking (bKash),27,85.52,252.9,33,3.785,0,0,1,29/10/2024,10/10/2024,Data Speed,8,0
BD0083122,Grameenphone,Prepaid,Mymensingh,Rural,Smartphone (Premium),4G,30GB/month,Mobile Banking (Nagad),31,380.16,63.9,24,0.015,0,0,0,17/10/2022,04/09/2023,Billing Error,10,0
BD0083123,Grameenphone,Prepaid,Dhaka,Business,Smartphone (Mid),4G,Unlimited,Mobile Banking (bKash),7,221.4,550.3,20,1.508,1,1,0,18/06/2023,14/05/2022,Network Issue,3,0
BD0083124,Grameenphone,Prepaid,Dhaka,Senior,Feature Phone,4G,2GB/day,Rocket,120,50,244.3,33,2.395,0,0,1,06/07/2023,25/05/2022,Customer Service,3,0
BD0083125,Grameenphone,Prepaid,Rajshahi,Student,Smartphone (Mid),4G,1GB/day,Credit Card,3,171.83,13.2,35,0.573,0,0,0,02/05/2022,10/06/2024,Customer Service,3,0
BD0083126,Grameenphone,Prepaid,Rajshahi,Rural,Smartphone (Budget),4G,10GB/day,Mobile Banking (bKash),39,219.46,35.1,34,3.132,0,0,1,18/01/2022,23/09/2024,No Complaint,10,1
BD0083127,Robi,Prepaid,Dhaka,Student,Smartphone (Premium),5G,No Data,Mobile Banking (bKash),5,435.87,39.3,32,0,0,0,1,15/05/2022,20/11/2022,No Complaint,3,0
BD0083128,Robi,Prepaid,Sylhet,Business,Smartphone (Budget),4G,5GB/day,Mobile Banking (bKash),41,131.1,149,24,4.009,0,1,0,14/10/2023,28/07/2022,No Complaint,8,0
BD0083129,Banglalink,Postpaid,Dhaka,Urban,Smartphone (Budget),5G,2GB/day,Credit Card,10,1083.63,242.5,25,7.491,0,1,1,09/06/2023,12/08/2024,No Complaint,2,0
BD0083130,Robi,Prepaid,Dhaka,Rural,Feature Phone,5G,2GB/day,Mobile Banking (bKash),8,444.68,147.2,29,2.411,0,0,1,17/11/2022,16/07/2024,Billing Error,8,0
BD0083131,Robi,Prepaid,Rajshahi,Rural,Smartphone (Mid),4G,5GB/day,Mobile Banking (Nagad),27,188.43,46.3,31,5.532,1,0,0,01/12/2022,26/06/2022,No Complaint,6,0
BD0083132,Grameenphone,Postpaid,Dhaka,Urban,Smartphone (Budget),4G,Unlimited,Auto Debit,11,669.87,48.4,31,0.838,1,0,1,17/06/2022,22/09/2023,Network Issue,1,0
BD0083133,Banglalink,Prepaid,Dhaka,Student,Smartphone (Premium),5G,1GB/day,Auto Debit,27,201.15,96.4,24,0.045,1,0,1,11/09/2023,03/08/2023,No Complaint,1,0
BD0083134,Grameenphone,Prepaid,Khulna,Urban,Smartphone (Budget),4G,5GB/day,Mobile Banking (Nagad),8,267.62,63,25,9.792,0,1,0,09/02/2023,04/12/2023,No Complaint,2,0
BD0083135,Banglalink,Prepaid,Rajshahi,Student,Smartphone (Mid),4G,5GB/day,Mobile Banking (bKash),3,597.21,235.7,27,0.143,0,0,0,24/11/2022,06/05/2024,Data Speed,6,0
BD0083136,Grameenphone,Prepaid,Chattogram,Senior,Smartphone (Mid),4G,1GB/day,Credit Card,1,50,133.4,34,11.056,0,0,0,08/03/2023,08/02/2023,No Complaint,6,0
BD0083137,Grameenphone,Postpaid,Chattogram,Rural,Smartphone (Budget),4G,5GB/day,Cash,20,452.96,150,28,1.504,0,0,1,09/01/2022,02/05/2023,No Complaint,4,0
BD0083138,Grameenphone,Prepaid,Chattogram,Senior,Feature Phone,4G,30GB/month,Mobile Banking (Nagad),34,298.33,98.4,33,2.659,0,1,0,23/08/2024,16/07/2024,No Complaint,6,0
BD0083139,Robi,Prepaid,Chattogram,Business,Smartphone (Budget),4G,1GB/day,Mobile Banking (Nagad),21,368.27,188.5,23,5.303,0,0,0,18/07/2023,26/07/2023,No Complaint,8,0
BD0083140,Teletalk,Prepaid,Dhaka,Senior,Smartphone (Budget),4G,No Data,Cash,10,287.02,93.5,27,0,0,0,0,24/10/2024,12/04/2024,No Complaint,7,0
BD0083141,Grameenphone,Prepaid,Dhaka,Business,Smartphone (Mid),3G,1GB/day,Credit Card,33,507.16,31.9,31,3.631,0,0,1,06/08/2024,05/01/2023,Billing Error,10,0
BD0083142,Robi,Postpaid,Khulna,Rural,Smartphone (Mid),3G,1GB/day,Mobile Banking (bKash),29,943.81,411,38,5.398,0,0,1,13/08/2023,10/08/2023,No Complaint,4,0
BD0083143,Grameenphone,Prepaid,Dhaka,Student,Smartphone (Mid),4G,10GB/day,Mobile Banking (Nagad),16,267.92,396.1,22,2.195,0,0,0,21/12/2023,27/07/2024,Call Drop,5,0
BD0083144,Robi,Postpaid,Khulna,Urban,Smartphone (Mid),2G,1GB/day,Cash,22,690.91,16.4,28,6.38,0,0,1,20/01/2023,22/03/2022,No Complaint,1,1
BD0083145,Robi,Prepaid,Chattogram,Business,Smartphone (Budget),2G,2GB/day,Cash,7,283.23,4.8,28,4.053,0,0,0,01/07/2023,16/04/2023,Network Issue,1,0
BD0083146,Banglalink,Prepaid,Barisal,Rural,Smartphone (Budget),4G,2GB/day,Auto Debit,120,470.97,43.3,30,1.785,1,0,1,15/01/2022,17/02/2023,No Complaint,6,0
BD0083147,Banglalink,Prepaid,Sylhet,Senior,Smartphone (Mid),4G,30GB/month,Mobile Banking (Nagad),10,338.79,582.3,29,3.855,0,0,0,10/09/2022,09/07/2023,No Complaint,7,0
BD0083148,Grameenphone,Prepaid,Rangpur,Urban,Smartphone (Premium),5G,2GB/day,Mobile Banking (Nagad),1,313.63,139.1,36,10.381,0,1,0,24/04/2022,14/09/2024,No Complaint,9,1
BD0083149,Teletalk,Prepaid,Rajshahi,Business,Smartphone (Budget),4G,5GB/day,Mobile Banking (bKash),89,381.12,112.2,33,5.269,0,0,0,10/08/2024,09/11/2023,Data Speed,5,0
BD0083150,Robi,Prepaid,Dhaka,Rural,Smartphone (Budget),4G,2GB/day,Mobile Banking (bKash),34,128.7,18.5,33,1.598,1,0,0,17/08/2023,24/04/2023,No Complaint,2,0
BD0083151,Teletalk,Prepaid,Dhaka,Urban,Smartphone (Premium),4G,30GB/month,Mobile Banking (bKash),27,104.86,10.8,29,8.681,0,1,1,07/04/2022,18/02/2023,Data Speed,2,0
BD0083152,Grameenphone,Prepaid,Rajshahi,Rural,Smartphone (Budget),4G,5GB/day,Mobile Banking (bKash),6,320.94,132.1,33,5.163,0,1,1,29/10/2022,30/12/2022,Data Speed,4,0
BD0083153,Banglalink,Prepaid,Rangpur,Business,Smartphone (Mid),4G,5GB/day,Cash,5,50,92.4,32,2.149,0,0,0,02/02/2024,28/07/2022,No Complaint,1,0
BD0083154,Grameenphone,Prepaid,Khulna,Urban,Smartphone (Mid),5G,10GB/day,Cash,5,371.49,89.3,30,2.134,0,1,0,06/10/2024,20/05/2022,Call Drop,1,0
BD0083155,Banglalink,Prepaid,Rajshahi,Business,Smartphone (Mid),4G,50GB/month,Mobile Banking (bKash),73,314.21,166.6,28,5.573,0,1,0,25/01/2023,01/11/2022,No Complaint,1,0
BD0083156,Airtel,Prepaid,Dhaka,Rural,Smartphone (Budget),4G,10GB/day,Mobile Banking (bKash),11,568.59,580.1,36,0.269,1,0,0,07/02/2024,23/04/2023,Data Speed,1,0
BD0083157,Teletalk,Prepaid,Sylhet,Urban,Smartphone (Mid),5G,1GB/day,Credit Card,2,145.4,82,36,1.95,0,0,1,25/07/2024,27/08/2023,No Complaint,4,0
BD0083158,Robi,Prepaid,Chattogram,Business,Feature Phone,4G,Unlimited,Cash,10,480.79,164.3,29,6.907,0,0,1,30/11/2022,14/08/2023,No Complaint,8,0
BD0083159,Grameenphone,Prepaid,Sylhet,Rural,Smartphone (Budget),4G,50GB/month,Mobile Banking (bKash),21,156.72,44.9,21,6.494,0,0,1,02/05/2022,20/07/2023,No Complaint,5,0
BD0083160,Robi,Prepaid,Dhaka,Business,Smartphone (Mid),4G,5GB/day,Mobile Banking (bKash),11,339.1,841,45,0.016,0,1,0,11/09/2023,30/12/2023,No Complaint,10,0
BD0083161,Robi,Postpaid,Rangpur,Business,Smartphone (Budget),4G,10GB/day,Cash,18,300,24.8,22,1.28,0,0,1,18/03/2024,07/08/2024,Call Drop,1,0
BD0083162,Robi,Prepaid,Khulna,Student,Smartphone (Mid),2G,30GB/month,Mobile Banking (bKash),2,169.97,145.9,34,1.29,0,0,1,18/04/2024,22/06/2022,Network Issue,9,0
BD0083163,Banglalink,Prepaid,Rajshahi,Student,Smartphone (Premium),3G,1GB/day,Mobile Banking (Nagad),26,111.29,285,25,0.129,1,0,0,27/06/2024,02/01/2024,No Complaint,9,0
BD0083164,Grameenphone,Postpaid,Sylhet,Student,Smartphone (Budget),4G,30GB/month,Cash,12,396.86,4.8,36,0.437,0,1,1,27/08/2023,19/09/2023,No Complaint,4,0
BD0083165,Robi,Postpaid,Rajshahi,Rural,Smartphone (Budget),4G,No Data,Mobile Banking (Nagad),19,687.63,50.6,36,0,0,1,1,02/05/2024,10/02/2022,No Complaint,9,0
BD0083166,Robi,Prepaid,Chattogram,Student,Smartphone (Premium),4G,1GB/day,Cash,67,376.12,577.9,36,1.186,0,0,0,28/08/2023,07/03/2024,Call Drop,2,0
BD0083167,Grameenphone,Prepaid,Dhaka,Rural,Feature Phone,4G,5GB/day,Mobile Banking (bKash),55,50,472.4,37,0.404,0,1,1,27/05/2023,05/02/2022,Billing Error,7,0
BD0083168,Grameenphone,Prepaid,Rajshahi,Student,Smartphone (Mid),4G,2GB/day,Mobile Banking (Nagad),25,202.96,46.3,28,5.115,0,0,1,03/10/2022,28/01/2024,Network Issue,5,0
BD0083169,Robi,Postpaid,Chattogram,Rural,Smartphone (Premium),4G,No Data,Mobile Banking (bKash),21,901.83,178.1,27,0,0,1,1,01/01/2024,10/11/2023,No Complaint,9,0
BD0083170,Grameenphone,Postpaid,Dhaka,Senior,Smartphone (Budget),2G,50GB/month,Mobile Banking (Nagad),29,599.11,72.2,32,12.402,0,0,1,11/08/2022,30/07/2023,No Complaint,4,0
BD0083171,Banglalink,Prepaid,Dhaka,Student,Smartphone (Mid),4G,2GB/day,Cash,29,169.31,442.8,41,2.402,0,0,0,11/02/2024,05/04/2023,No Complaint,9,0
BD0083172,Teletalk,Prepaid,Mymensingh,Student,Smartphone (Budget),4G,5GB/day,Mobile Banking (bKash),13,380.86,84.6,27,11.257,0,0,0,29/09/2023,30/05/2023,Network Issue,10,0
BD0083173,Grameenphone,Prepaid,Rangpur,Student,Smartphone (Mid),4G,50GB/month,Mobile Banking (bKash),9,317.08,123.3,33,1.242,0,0,0,13/11/2024,03/04/2024,No Complaint,7,0
BD0083174,Banglalink,Prepaid,Khulna,Senior,Smartphone (Budget),4G,1GB/day,Mobile Banking (bKash),74,418.89,142,27,0.901,1,0,1,16/09/2024,19/01/2023,No Complaint,9,0
BD0083175,Robi,Postpaid,Dhaka,Student,Smartphone (Budget),5G,2GB/day,Mobile Banking (bKash),65,1128.07,85.5,30,7.211,0,0,1,11/06/2023,31/05/2022,No Complaint,8,0
BD0083176,Grameenphone,Prepaid,Barisal,Business,Smartphone (Premium),3G,1GB/day,Mobile Banking (bKash),12,209.19,167.1,40,2.001,1,0,0,12/01/2023,27/05/2024,No Complaint,7,0
BD0083177,Robi,Prepaid,Dhaka,Student,Smartphone (Mid),4G,5GB/day,Mobile Banking (bKash),56,432.09,368.4,25,0.945,1,0,0,08/10/2024,09/05/2022,Network Issue,8,0
BD0083178,Banglalink,Prepaid,Mymensingh,Business,Smartphone (Premium),4G,1GB/day,Mobile Banking (bKash),20,227.62,234.1,31,1.359,0,0,0,27/02/2022,06/11/2024,Network Issue,3,0
BD0083179,Airtel,Prepaid,Dhaka,Student,Smartphone (Premium),4G,5GB/day,Rocket,20,313.54,221,22,0.666,0,1,1,01/06/2022,05/07/2023,Data Speed,2,0
BD0083180,Robi,Prepaid,Dhaka,Rural,Feature Phone,4G,30GB/month,Cash,11,378.51,116.6,28,0.449,0,0,0,15/11/2024,13/04/2022,No Complaint,4,0
BD0083181,Banglalink,Prepaid,Dhaka,Urban,Smartphone (Budget),4G,1GB/day,Mobile Banking (bKash),69,189.47,322.7,29,4.226,0,0,1,10/08/2024,24/09/2022,Customer Service,2,0
BD0083182,Robi,Prepaid,Dhaka,Business,Smartphone (Mid),4G,50GB/month,Mobile Banking (bKash),67,454.94,28,30,1.453,0,0,0,18/11/2022,22/08/2022,No Complaint,6,0
BD0083183,Robi,Postpaid,Sylhet,Rural,Smartphone (Mid),5G,5GB/day,Mobile Banking (bKash),12,300,506.3,37,3.097,0,0,1,04/04/2023,04/08/2022,No Complaint,8,0
BD0083184,Grameenphone,Prepaid,Sylhet,Urban,Smartphone (Mid),3G,1GB/day,Rocket,8,50,173.8,33,1.403,0,1,0,21/10/2024,08/01/2024,No Complaint,1,0
BD0083185,Grameenphone,Postpaid,Dhaka,Urban,Feature Phone,4G,No Data,Cash,50,838.95,53.1,34,0,0,0,1,11/11/2023,01/02/2024,No Complaint,7,0
BD0083186,Grameenphone,Prepaid,Dhaka,Rural,Smartphone (Mid),5G,10GB/day,Credit Card,26,362.93,10.8,28,1.178,0,0,0,25/11/2024,15/12/2024,Call Drop,5,0
BD0083187,Robi,Prepaid,Dhaka,Student,Smartphone (Budget),4G,5GB/day,Cash,1,338.8,145.5,35,4.012,0,1,0,22/07/2024,31/01/2024,Network Issue,5,1
BD0083188,Grameenphone,Prepaid,Dhaka,Student,Smartphone (Mid),3G,No Data,Mobile Banking (Nagad),2,451.4,292.1,28,0,0,1,0,21/11/2024,01/12/2022,No Complaint,1,0
BD0083189,Robi,Prepaid,Khulna,Rural,Feature Phone,4G,10GB/day,Cash,3,118.58,774.3,34,1.604,0,0,1,11/04/2022,25/12/2023,No Complaint,1,0
BD0083190,Grameenphone,Postpaid,Dhaka,Business,Smartphone (Mid),4G,2GB/day,Cash,23,1013.19,51.2,28,5.176,0,0,1,01/04/2024,26/06/2024,No Complaint,4,0
BD0083191,Banglalink,Prepaid,Dhaka,Student,Smartphone (Budget),4G,10GB/day,Mobile Banking (bKash),2,557.96,216.4,34,1.113,0,1,0,09/06/2024,15/12/2023,No Complaint,10,0
BD0083192,Robi,Prepaid,Dhaka,Student,Smartphone (Budget),4G,Unlimited,Auto Debit,23,223.98,25.8,26,4.285,1,0,0,18/04/2024,29/11/2023,No Complaint,1,0
BD0083193,Robi,Postpaid,Chattogram,Urban,Smartphone (Budget),4G,2GB/day,Mobile Banking (Nagad),38,944.2,86.6,24,7.353,0,1,1,02/01/2024,30/07/2022,Billing Error,5,0
BD0083194,Robi,Prepaid,Dhaka,Student,Feature Phone,4G,1GB/day,Auto Debit,7,191.68,443.2,32,1.918,0,1,0,16/10/2023,02/03/2024,No Complaint,8,0
BD0083195,Teletalk,Prepaid,Chattogram,Student,Smartphone (Budget),4G,2GB/day,Mobile Banking (bKash),1,283.13,122.3,31,2.55,0,0,1,29/10/2022,28/06/2024,No Complaint,7,0
BD0083196,Banglalink,Prepaid,Rangpur,Business,Smartphone (Mid),4G,No Data,Mobile Banking (bKash),10,415.2,133,22,0,0,0,0,28/06/2023,11/09/2022,Billing Error,9,0
BD0083197,Banglalink,Prepaid,Khulna,Student,Smartphone (Mid),4G,30GB/month,Mobile Banking (bKash),27,247.81,179.8,35,1.798,0,1,0,23/11/2024,02/01/2022,Customer Service,2,0
BD0083198,Grameenphone,Postpaid,Rajshahi,Student,Smartphone (Mid),4G,1GB/day,Cash,30,1629.18,93.1,36,0.86,0,0,1,09/01/2024,09/07/2022,No Complaint,3,0
BD0083199,Grameenphone,Prepaid,Dhaka,Urban,Feature Phone,5G,No Data,Mobile Banking (bKash),2,596.03,29.6,32,0,0,0,1,03/04/2023,17/09/2023,No Complaint,10,0
BD0083200,Grameenphone,Prepaid,Rajshahi,Student,Smartphone (Mid),5G,50GB/month,Mobile Banking (bKash),19,276.84,20,27,0.352,0,0,0,07/03/2022,21/11/2023,No Complaint,10,0
BD0083201,Banglalink,Prepaid,Dhaka,Urban,Smartphone (Budget),4G,10GB/day,Credit Card,32,259.04,71.7,28,3.112,0,0,1,20/05/2023,27/06/2023,No Complaint,5,0
BD0083202,Robi,Prepaid,Barisal,Rural,Smartphone (Budget),4G,1GB/day,Mobile Banking (bKash),11,542.61,141,36,2.425,0,0,0,04/08/2023,17/06/2022,Customer Service,1,0
BD0083203,Robi,Postpaid,Rangpur,Urban,Smartphone (Budget),4G,10GB/day,Rocket,29,540.61,448.1,29,0.699,0,0,1,25/05/2024,29/10/2024,No Complaint,6,0
BD0083204,Grameenphone,Prepaid,Mymensingh,Rural,Feature Phone,4G,2GB/day,Mobile Banking (Nagad),36,341.03,26.3,24,0.479,0,0,0,25/05/2024,11/09/2024,No Complaint,4,0
BD0083205,Grameenphone,Prepaid,Barisal,Senior,Smartphone (Mid),4G,1GB/day,Rocket,3,373.79,71.1,30,6.147,0,0,1,09/07/2024,23/07/2024,No Complaint,9,0
BD0083206,Robi,Prepaid,Dhaka,Rural,Feature Phone,2G,2GB/day,Rocket,48,130.92,362.5,30,3.013,0,1,0,28/02/2023,16/10/2022,No Complaint,10,0
BD0083207,Grameenphone,Prepaid,Sylhet,Urban,Smartphone (Premium),4G,2GB/day,Mobile Banking (bKash),6,259.3,29.1,37,0.665,0,0,0,20/02/2022,31/07/2023,No Complaint,5,0
BD0083208,Grameenphone,Postpaid,Dhaka,Urban,Smartphone (Budget),4G,30GB/month,Mobile Banking (bKash),94,555.49,200.5,32,14.082,1,1,1,03/06/2023,03/05/2022,No Complaint,3,0
BD0083209,Grameenphone,Postpaid,Dhaka,Urban,Smartphone (Budget),4G,5GB/day,Mobile Banking (Nagad),6,393.54,123,34,0.087,0,0,1,19/04/2022,15/12/2024,No Complaint,4,0
BD0083210,Banglalink,Prepaid,Dhaka,Business,Smartphone (Budget),4G,Unlimited,Cash,72,560.44,111.7,38,3.324,0,0,1,16/01/2022,04/03/2022,No Complaint,1,0
BD0083211,Robi,Prepaid,Chattogram,Student,Smartphone (Budget),4G,10GB/day,Mobile Banking (Nagad),13,474.04,20.1,40,3.258,0,1,0,17/04/2022,14/07/2024,No Complaint,5,0
BD0083212,Grameenphone,Prepaid,Dhaka,Student,Smartphone (Budget),3G,5GB/day,Rocket,3,243.01,16.3,38,5.278,0,0,0,30/01/2024,28/09/2023,Billing Error,7,1
BD0083213,Grameenphone,Prepaid,Dhaka,Urban,Smartphone (Premium),4G,No Data,Mobile Banking (bKash),3,50,24.1,32,0,0,0,1,09/03/2023,03/06/2023,Data Speed,9,0
BD0083214,Robi,Prepaid,Sylhet,Business,Smartphone (Premium),4G,30GB/month,Credit Card,8,454.68,14,31,3.944,0,1,0,08/02/2024,01/11/2022,No Complaint,2,0
BD0083215,Airtel,Prepaid,Dhaka,Rural,Feature Phone,4G,30GB/month,Mobile Banking (Nagad),3,307.16,37.4,22,2.213,0,0,0,14/12/2023,02/10/2024,No Complaint,3,0
BD0083216,Teletalk,Prepaid,Mymensingh,Urban,Feature Phone,4G,5GB/day,Mobile Banking (bKash),90,450.07,73,27,2.581,0,0,0,12/06/2024,03/07/2022,No Complaint,4,0
BD0083217,Grameenphone,Prepaid,Rajshahi,Business,Smartphone (Budget),4G,2GB/day,Cash,19,202.65,616.9,26,6.758,0,0,0,20/08/2024,31/05/2024,Network Issue,3,0
BD0083218,Grameenphone,Prepaid,Chattogram,Rural,Smartphone (Mid),4G,2GB/day,Cash,4,110.49,81.1,36,4.539,0,1,1,13/02/2023,12/05/2024,No Complaint,1,0
BD0083219,Robi,Prepaid,Khulna,Senior,Smartphone (Budget),4G,2GB/day,Cash,10,351.58,345.7,28,1.286,1,1,0,17/10/2024,05/05/2022,No Complaint,9,0
BD0083220,Grameenphone,Postpaid,Sylhet,Business,Smartphone (Budget),4G,No Data,Mobile Banking (Nagad),2,1418.85,293.5,27,0,0,0,1,19/01/2023,15/07/2023,No Complaint,4,0
BD0083221,Grameenphone,Prepaid,Dhaka,Student,Smartphone (Mid),4G,Unlimited,Mobile Banking (bKash),12,541.64,515.3,25,1.284,1,1,0,09/01/2023,26/03/2022,Network Issue,5,0
BD0083222,Robi,Prepaid,Dhaka,Rural,Smartphone (Mid),4G,2GB/day,Mobile Banking (bKash),2,115.74,674.4,36,6.435,0,0,0,26/04/2024,13/11/2023,No Complaint,8,0
BD0083223,Grameenphone,Prepaid,Khulna,Student,Smartphone (Budget),5G,Unlimited,Auto Debit,22,673.53,216.5,27,1.13,0,0,1,30/10/2024,03/05/2023,No Complaint,5,0
BD0083224,Grameenphone,Prepaid,Rajshahi,Rural,Smartphone (Mid),5G,30GB/month,Credit Card,35,362.19,210.3,31,8.213,0,0,1,04/10/2024,27/08/2024,Billing Error,10,0
BD0083225,Banglalink,Prepaid,Chattogram,Student,Smartphone (Budget),4G,2GB/day,Mobile Banking (Nagad),90,387.8,644.4,22,0.594,1,0,0,28/02/2024,19/10/2024,Billing Error,10,0
BD0083226,Robi,Prepaid,Rajshahi,Student,Smartphone (Mid),4G,10GB/day,Cash,21,328.65,460.9,33,0.142,0,0,0,27/05/2022,10/07/2023,No Complaint,5,0
BD0083227,Robi,Prepaid,Rajshahi,Urban,Feature Phone,5G,50GB/month,Credit Card,1,414.32,44.7,31,1.919,0,0,0,08/10/2022,01/03/2024,No Complaint,5,0
BD0083228,Teletalk,Prepaid,Rajshahi,Urban,Feature Phone,4G,1GB/day,Mobile Banking (Nagad),21,163.18,103.4,40,2.18,0,0,0,20/11/2024,18/11/2024,Network Issue,2,0
BD0083229,Grameenphone,Prepaid,Rangpur,Rural,Smartphone (Budget),4G,10GB/day,Mobile Banking (bKash),11,129.92,326.1,23,0.693,1,0,1,06/07/2023,16/11/2022,No Complaint,7,0
BD0083230,Robi,Postpaid,Dhaka,Rural,Smartphone (Mid),5G,2GB/day,Mobile Banking (Nagad),5,606.49,187.8,28,0.606,0,0,1,11/07/2023,04/09/2022,Network Issue,3,0
BD0083231,Grameenphone,Postpaid,Dhaka,Business,Smartphone (Budget),4G,1GB/day,Mobile Banking (Nagad),5,300,33,38,5.215,0,0,1,13/08/2022,14/11/2022,No Complaint,10,0
BD0083232,Grameenphone,Postpaid,Sylhet,Senior,Feature Phone,4G,5GB/day,Auto Debit,8,1137.07,114.2,32,1.07,0,0,1,30/09/2023,27/09/2022,Network Issue,3,0
BD0083233,Robi,Prepaid,Dhaka,Student,Feature Phone,4G,5GB/day,Mobile Banking (bKash),41,375.89,230,38,1.622,0,1,0,18/09/2022,10/02/2024,No Complaint,6,0
BD0083234,Grameenphone,Prepaid,Chattogram,Student,Smartphone (Budget),4G,5GB/day,Mobile Banking (Nagad),2,432.18,268,26,0.885,0,1,1,24/01/2024,28/07/2022,No Complaint,9,0
BD0083235,Robi,Postpaid,Khulna,Senior,Smartphone (Mid),4G,10GB/day,Mobile Banking (bKash),8,911,41.7,27,1.454,0,1,1,18/04/2023,11/12/2024,No Complaint,9,0
BD0083236,Grameenphone,Prepaid,Dhaka,Senior,Smartphone (Budget),3G,50GB/month,Rocket,88,186.21,86.5,51,0.236,0,0,1,19/04/2023,21/04/2024,Customer Service,9,0
BD0083237,Robi,Prepaid,Barisal,Urban,Smartphone (Mid),4G,2GB/day,Cash,14,368.18,128,28,0.302,0,1,1,10/05/2024,11/09/2022,No Complaint,5,1
BD0083238,Grameenphone,Prepaid,Khulna,Student,Smartphone (Budget),4G,Unlimited,Mobile Banking (Nagad),1,133.65,60.8,31,0.231,0,1,1,07/02/2022,10/07/2024,Network Issue,6,0
